run_id,algo,benchmark,seed,step,context,fitness,best_fitness,llm_queries,llm_queries_cum,time_ms,gen_progress,no_improve_steps,fitness_slope,pop_diversity,selected_model,improvement
context_toy_42,context,toy,42,34,stuck,0.06644479449551055,0.7541303189333407,1,35,0.2613067626953125,0.17,24,-6.890111376984121e-17,0.7447139047626318,accurate_model,False
context_toy_42,context,toy,42,35,stuck,0.19036773197668774,0.7541303189333407,1,36,0.2541542053222656,0.175,25,-6.890111376984121e-17,0.7015663363715581,accurate_model,False
context_toy_42,context,toy,42,36,stuck,0.03643626608617187,0.7541303189333407,1,37,0.2486705780029297,0.18,26,-6.890111376984121e-17,0.7270879811420857,balanced_model,False
context_toy_42,context,toy,42,37,stuck,0.0,0.7541303189333407,1,38,0.2448558807373047,0.185,27,-6.890111376984121e-17,0.8467056477265578,accurate_model,False
context_toy_42,context,toy,42,38,stuck,0.0,0.7541303189333407,1,39,0.2467632293701172,0.19,28,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,39,stuck,0.16650604401349128,0.7541303189333407,1,40,0.2510547637939453,0.195,29,-6.890111376984121e-17,0.9790037882072763,accurate_model,False
context_toy_42,context,toy,42,40,stuck,0.1139945020163089,0.7541303189333407,1,41,0.2486705780029297,0.2,30,-6.890111376984121e-17,0.9736390675609123,fast_model,False
context_toy_42,context,toy,42,41,stuck,0.03605541699375531,0.7541303189333407,1,42,0.2505779266357422,0.205,31,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,42,stuck,0.044815008697055195,0.7541303189333407,1,43,0.24652481079101562,0.21,32,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,43,stuck,0.0,0.7541303189333407,1,44,0.2524852752685547,0.215,33,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,44,stuck,0.46374474035948765,0.7541303189333407,1,45,0.24557113647460938,0.22,34,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,45,stuck,0.8387569980116474,0.8387569980116474,1,46,0.25081634521484375,0.225,0,0.004616000676942483,1.0,balanced_model,True
context_toy_42,context,toy,42,46,early,0.045964908815011266,0.8387569980116474,1,47,0.2968311309814453,0.23,1,0.008206223425675747,1.0,accurate_model,False
context_toy_42,context,toy,42,47,early,0.12630591124538362,0.8387569980116474,1,48,0.25582313537597656,0.235,2,0.01077066824619938,1.0,balanced_model,False
context_toy_42,context,toy,42,48,early,0.3138697246274103,0.8387569980116474,1,49,0.2512931823730469,0.24,3,0.012309335138513518,1.0,fast_model,False
context_toy_42,context,toy,42,49,early,0.0059532227780917935,0.8387569980116474,1,50,0.2560615539550781,0.245,4,0.012822224102618367,1.0,balanced_model,False
context_toy_42,context,toy,42,50,early,0.03586775192610596,0.8387569980116474,1,51,0.27179718017578125,0.25,5,0.012309335138513587,1.0,accurate_model,False
context_toy_42,context,toy,42,51,early,0.17265927365834782,0.8387569980116474,1,52,0.2498626708984375,0.255,6,0.01077066824619938,1.0,fast_model,False
context_toy_42,context,toy,42,52,early,0.47447442168419246,0.8387569980116474,1,53,0.2541542053222656,0.26,7,0.008206223425675679,1.0,accurate_model,False
context_toy_42,context,toy,42,53,early,0.05235516431330503,0.8387569980116474,1,54,0.2510547637939453,0.265,8,0.004616000676942483,1.0,balanced_model,False
context_toy_42,context,toy,42,54,early,0.056269829725078546,0.8387569980116474,1,55,0.2613067626953125,0.27,9,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,55,early,0.15436503468885462,0.8387569980116474,1,56,0.24771690368652344,0.275,10,-6.890111376984121e-17,0.9729293820915376,fast_model,False
context_toy_42,context,toy,42,56,early,0.07435270637859234,0.8387569980116474,1,57,0.25391578674316406,0.28,11,-6.890111376984121e-17,0.9422526780508534,accurate_model,False
context_toy_42,context,toy,42,57,early,0.3982212020947341,0.8387569980116474,1,58,0.2491474151611328,0.285,12,-6.890111376984121e-17,0.902998844966551,accurate_model,False
context_toy_42,context,toy,42,58,early,0.6643410402238976,0.8387569980116474,1,59,0.25153160095214844,0.29,13,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,59,early,0.049039691772813504,0.8387569980116474,1,60,0.2529621124267578,0.295,14,-6.890111376984121e-17,0.9831133709916388,balanced_model,False
context_toy_42,context,toy,42,60,early,0.00035101588146072005,0.8387569980116474,1,61,0.25177001953125,0.3,15,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,61,early,0.0725412385224852,0.8387569980116474,1,62,0.2453327178955078,0.305,16,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,62,early,0.06227614617538231,0.8387569980116474,1,63,0.25177001953125,0.31,17,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,63,early,0.007042996840030895,0.8387569980116474,1,64,0.2486705780029297,0.315,18,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,64,stuck,0.5670395507529835,0.8387569980116474,1,65,0.3001689910888672,0.32,19,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,65,stuck,0.11630396166080215,0.8387569980116474,1,66,0.25773048400878906,0.325,20,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,66,stuck,0.255215459582126,0.8387569980116474,1,67,0.2522468566894531,0.33,21,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,67,stuck,0.11314796185703818,0.8387569980116474,1,68,0.24938583374023438,0.335,22,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,68,stuck,0.559380291757421,0.8387569980116474,1,69,0.25272369384765625,0.34,23,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,69,stuck,0.05193054185346127,0.8387569980116474,1,70,0.2532005310058594,0.345,24,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,70,stuck,0.09389720708137042,0.8387569980116474,1,71,0.24819374084472656,0.35,25,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,71,stuck,0.12325776451807231,0.8387569980116474,1,72,0.25010108947753906,0.355,26,-6.890111376984121e-17,0.9952927854481801,fast_model,False
context_toy_42,context,toy,42,72,stuck,0.16736379602005344,0.8387569980116474,1,73,0.24962425231933594,0.36,27,-6.890111376984121e-17,0.9216035282271204,fast_model,False
context_toy_42,context,toy,42,73,stuck,0.3764193923694108,0.8387569980116474,1,74,0.25343894958496094,0.365,28,-6.890111376984121e-17,0.7548101347044206,accurate_model,False
context_toy_42,context,toy,42,74,stuck,0.0,0.8387569980116474,1,75,0.24890899658203125,0.37,29,-6.890111376984121e-17,0.8615793464894186,balanced_model,False
context_toy_42,context,toy,42,75,stuck,0.7453096286493224,0.8387569980116474,1,76,0.25153160095214844,0.375,30,-6.890111376984121e-17,0.92148878255589,accurate_model,False
context_toy_42,context,toy,42,76,stuck,0.004793992434766984,0.8387569980116474,1,77,0.2486705780029297,0.38,31,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,77,stuck,0.5803767487835466,0.8387569980116474,1,78,0.2522468566894531,0.385,32,-6.890111376984121e-17,0.9585558509717967,balanced_model,False
context_toy_42,context,toy,42,78,stuck,0.12349093330506312,0.8387569980116474,1,79,0.24437904357910156,0.39,33,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,79,stuck,0.5368829327698014,0.8387569980116474,1,80,0.24771690368652344,0.395,34,-6.890111376984121e-17,0.9137965964235275,balanced_model,False
context_toy_42,context,toy,42,80,stuck,0.3605099948917232,0.8387569980116474,1,81,0.24819374084472656,0.4,35,-6.890111376984121e-17,0.8112615669896229,balanced_model,False
context_toy_42,context,toy,42,81,stuck,0.14850468879466017,0.8387569980116474,1,82,0.25153160095214844,0.405,36,-6.890111376984121e-17,0.7988475968239408,fast_model,False
context_toy_42,context,toy,42,82,stuck,0.09811768693575175,0.8387569980116474,1,83,0.244140625,0.41,37,-6.890111376984121e-17,0.8333910241903053,fast_model,False
context_toy_42,context,toy,42,83,stuck,0.6817103037499146,0.8387569980116474,1,84,0.24819374084472656,0.415,38,-6.890111376984121e-17,0.833109192554564,accurate_model,False
context_toy_42,context,toy,42,84,stuck,0.0,0.8387569980116474,1,85,0.24890899658203125,0.42,39,-6.890111376984121e-17,0.8331091925545638,balanced_model,False
context_toy_42,context,toy,42,85,stuck,0.2932972338858247,0.8387569980116474,1,86,0.2522468566894531,0.425,40,-6.890111376984121e-17,0.8317605829249979,accurate_model,False
context_toy_42,context,toy,42,86,stuck,0.0489488594873438,0.8387569980116474,1,87,0.24509429931640625,0.43,41,-6.890111376984121e-17,0.801922124650243,fast_model,False
context_toy_42,context,toy,42,87,stuck,0.10464260666939743,0.8387569980116474,1,88,0.24771690368652344,0.435,42,-6.890111376984121e-17,0.8903266974228239,accurate_model,False
context_toy_42,context,toy,42,88,stuck,0.29733740174829754,0.8387569980116474,1,89,0.25081634521484375,0.44,43,-6.890111376984121e-17,0.8179977280105099,accurate_model,False
context_toy_42,context,toy,42,89,stuck,0.025918553270322914,0.8387569980116474,1,90,0.2448558807373047,0.445,44,-6.890111376984121e-17,0.9602153566444733,balanced_model,False
context_toy_42,context,toy,42,90,stuck,0.5621804238320375,0.8387569980116474,1,91,0.24247169494628906,0.45,45,-6.890111376984121e-17,0.9790271061708768,accurate_model,False
context_toy_42,context,toy,42,91,stuck,0.13246709377445393,0.8387569980116474,1,92,0.2541542053222656,0.455,46,-6.890111376984121e-17,0.9887551614439275,balanced_model,False
context_toy_42,context,toy,42,92,stuck,0.0,0.8387569980116474,1,93,0.2582073211669922,0.46,47,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,93,stuck,0.5800916597775266,0.8387569980116474,1,94,0.2498626708984375,0.465,48,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,94,stuck,0.0,0.8387569980116474,1,95,0.2498626708984375,0.47,49,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,95,stuck,0.0,0.8387569980116474,1,96,0.2460479736328125,0.475,50,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,96,stuck,0.5681900587099067,0.8387569980116474,1,97,0.2536773681640625,0.48,51,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,97,stuck,0.0954858322946979,0.8387569980116474,1,98,0.2453327178955078,0.485,52,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,98,stuck,0.053456009067772266,0.8387569980116474,1,99,0.2472400665283203,0.49,53,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,99,stuck,0.14917680173326767,0.8387569980116474,1,100,0.24843215942382812,0.495,54,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,100,stuck,0.4823992249027069,0.8387569980116474,1,101,0.2739429473876953,0.5,55,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,101,stuck,0.27995443138101994,0.8387569980116474,1,102,0.27060508728027344,0.505,56,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,102,stuck,0.28325535096664745,0.8387569980116474,1,103,0.2548694610595703,0.51,57,-6.890111376984121e-17,0.8642749538153454,accurate_model,False
context_toy_42,context,toy,42,103,stuck,0.7363841094619996,0.8387569980116474,1,104,0.25534629821777344,0.515,58,-6.890111376984121e-17,0.9166384058193153,accurate_model,False
context_toy_42,context,toy,42,104,stuck,0.0,0.8387569980116474,1,105,0.24628639221191406,0.52,59,-6.890111376984121e-17,0.9166384058193152,fast_model,False
context_toy_42,context,toy,42,105,stuck,0.04783549124348375,0.8387569980116474,1,106,0.24366378784179688,0.525,60,-6.890111376984121e-17,0.8824137526226459,accurate_model,False
context_toy_42,context,toy,42,106,stuck,0.10178532353520335,0.8387569980116474,1,107,0.24652481079101562,0.53,61,-6.890111376984121e-17,0.9859321383473025,accurate_model,False
context_toy_42,context,toy,42,107,stuck,0.648407761639186,0.8387569980116474,1,108,0.2560615539550781,0.535,62,-6.890111376984121e-17,0.8929797304990696,balanced_model,False
context_toy_42,context,toy,42,108,stuck,0.012993648488644793,0.8387569980116474,1,109,0.24747848510742188,0.54,63,-6.890111376984121e-17,0.9204735975204106,balanced_model,False
context_toy_42,context,toy,42,109,stuck,0.11434199932982002,0.8387569980116474,1,110,0.2567768096923828,0.545,64,-6.890111376984121e-17,0.9394627166842597,balanced_model,False
context_toy_42,context,toy,42,110,stuck,0.156011385172843,0.8387569980116474,1,111,0.24700164794921875,0.55,65,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,111,stuck,0.027889277569648808,0.8387569980116474,1,112,0.25177001953125,0.555,66,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,112,stuck,0.0043993683624002,0.8387569980116474,1,113,0.2460479736328125,0.56,67,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,113,stuck,0.5196378812249077,0.8387569980116474,1,114,0.24628639221191406,0.565,68,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,114,stuck,0.0,0.8387569980116474,1,115,0.24771690368652344,0.57,69,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,115,stuck,0.3474025751569716,0.8387569980116474,1,116,0.2510547637939453,0.575,70,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,116,stuck,0.2854236092402588,0.8387569980116474,1,117,0.24580955505371094,0.58,71,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,117,stuck,0.03144962631421243,0.8387569980116474,1,118,0.2486705780029297,0.585,72,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,118,stuck,0.06737060084949682,0.8387569980116474,1,119,0.244140625,0.59,73,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,119,stuck,0.5087442048149586,0.8387569980116474,1,120,0.25653839111328125,0.595,74,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,120,stuck,0.05737937884730666,0.8387569980116474,1,121,0.2453327178955078,0.6,75,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,121,stuck,0.4797450982048531,0.8387569980116474,1,122,0.25010108947753906,0.605,76,-6.890111376984121e-17,0.9116785935057784,balanced_model,False
context_toy_42,context,toy,42,122,stuck,0.21152725392578348,0.8387569980116474,1,123,0.2460479736328125,0.61,77,-6.890111376984121e-17,0.7825147905498651,balanced_model,False
context_toy_42,context,toy,42,123,stuck,0.2060712432655586,0.8387569980116474,1,124,0.25653839111328125,0.615,78,-6.890111376984121e-17,0.7959949140758645,balanced_model,False
context_toy_42,context,toy,42,124,stuck,0.4823331897619681,0.8387569980116474,1,125,0.2453327178955078,0.62,79,-6.890111376984121e-17,0.6500569341309087,balanced_model,False
context_toy_42,context,toy,42,125,stuck,0.8371324735375272,0.8387569980116474,1,126,0.2505779266357422,0.625,80,-6.890111376984121e-17,0.7713356711452938,accurate_model,False
context_toy_42,context,toy,42,126,stuck,0.08789117618397176,0.8387569980116474,1,127,0.2551078796386719,0.63,81,-6.890111376984121e-17,0.8547399945912161,accurate_model,False
context_toy_42,context,toy,42,127,stuck,0.013473790314212374,0.8387569980116474,1,128,0.2510547637939453,0.635,82,-6.890111376984121e-17,0.8664850405299037,accurate_model,False
context_toy_42,context,toy,42,128,stuck,0.15054366040150585,0.8387569980116474,1,129,0.24890899658203125,0.64,83,-6.890111376984121e-17,0.8220860764432122,fast_model,False
context_toy_42,context,toy,42,129,stuck,0.008780233985127537,0.8387569980116474,1,130,0.2472400665283203,0.645,84,-6.890111376984121e-17,0.9996996002063134,accurate_model,False
context_toy_42,context,toy,42,130,stuck,0.0,0.8387569980116474,1,131,0.2512931823730469,0.65,85,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,131,stuck,0.4467404369996558,0.8387569980116474,1,132,0.25010108947753906,0.655,86,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,132,stuck,0.20675747713688458,0.8387569980116474,1,133,0.2503395080566406,0.66,87,-6.890111376984121e-17,1.0,accurate_model,False
context_toy_42,context,toy,42,133,stuck,0.15738791671487729,0.8387569980116474,1,134,0.24580955505371094,0.665,88,-6.890111376984121e-17,1.0,balanced_model,False
context_toy_42,context,toy,42,134,stuck,0.2836516066830819,0.8387569980116474,1,135,0.2524852752685547,0.67,89,-6.890111376984121e-17,1.0,fast_model,False
context_toy_42,context,toy,42,135,stuck,0.21932719971796302,0.8387569980116474,1,136,0.24652481079101562,0.675,90,-6.890111376984121e-17,0.8482388005337198,balanced_model,False
context_toy_42,context,toy,42,136,stuck,0.16814557143585263,0.8387569980116474,1,137,0.2503395080566406,0.68,91,-6.890111376984121e-17,0.7948626376575169,accurate_model,False
context_toy_42,context,toy,42,137,stuck,0.18967093803112692,0.8387569980116474,1,138,0.2460479736328125,0.685,92,-6.890111376984121e-17,0.6630432135503804,accurate_model,False
context_toy_42,context,toy,42,138,stuck,0.09233117504557081,0.8387569980116474,1,139,0.2560615539550781,0.69,93,-6.890111376984121e-17,0.7005258499580722,balanced_model,False
context_toy_42,context,toy,42,139,stuck,0.14314601400172733,0.8387569980116474,1,140,0.2543926239013672,0.695,94,-6.890111376984121e-17,0.5866908970804217,balanced_model,False
context_toy_42,context,toy,42,140,stuck,0.16109241295461607,0.8387569980116474,1,141,0.25200843811035156,0.7,95,-6.890111376984121e-17,0.4512561437281587,balanced_model,False
context_toy_42,context,toy,42,141,stuck,0.2024988782467418,0.8387569980116474,1,142,0.2448558807373047,0.705,96,-6.890111376984121e-17,0.2663435786805532,balanced_model,False
context_toy_42,context,toy,42,142,stuck,0.6486092392856344,0.8387569980116474,1,143,0.2567768096923828,0.71,97,-6.890111376984121e-17,0.6558418589287452,accurate_model,False
context_toy_42,context,toy,42,143,stuck,0.15156036938024406,0.8387569980116474,1,144,0.25153160095214844,0.715,98,-6.890111376984121e-17,0.6587779639600887,accurate_model,False
context_toy_42,context,toy,42,144,stuck,0.5482799794006814,0.8387569980116474,1,145,0.2510547637939453,0.72,99,-6.890111376984121e-17,0.7032245952483167,accurate_model,False
context_toy_42,context,toy,42,145,stuck,0.11942301760361101,0.8387569980116474,1,146,0.3809928894042969,0.725,100,-6.890111376984121e-17,0.7501031469490139,balanced_model,False
context_toy_42,context,toy,42,146,stuck,0.29793031615921745,0.8387569980116474,1,147,0.25534629821777344,0.73,101,-6.890111376984121e-17,0.707531054838842,balanced_model,False
context_toy_42,context,toy,42,147,stuck,0.0,0.8387569980116474,1,148,0.25177001953125,0.735,102,-6.890111376984121e-17,0.8286328899018397,fast_model,False
context_toy_42,context,toy,42,148,stuck,0.3113820842403653,0.8387569980116474,1,149,0.2472400665283203,0.74,103,-6.890111376984121e-17,0.7384034023662082,accurate_model,False
context_toy_42,context,toy,42,149,stuck,0.4951901396249447,0.8387569980116474,1,150,0.2532005310058594,0.745,104,-6.890111376984121e-17,0.6764521559517167,accurate_model,False
context_toy_42,context,toy,42,150,stuck,0.11893404130229543,0.8387569980116474,1,151,0.2532005310058594,0.75,105,-6.890111376984121e-17,0.697329791823578,accurate_model,False
context_toy_42,context,toy,42,151,stuck,0.05230727210806001,0.8387569980116474,1,152,0.25081634521484375,0.755,106,-6.890111376984121e-17,0.7762763548904049,accurate_model,False
context_toy_42,context,toy,42,152,stuck,0.15891983069913326,0.8387569980116474,1,153,0.24580955505371094,0.76,107,-6.890111376984121e-17,0.7721559412111976,accurate_model,False
context_toy_42,context,toy,42,153,stuck,0.01550677795064302,0.8387569980116474,1,154,0.25391578674316406,0.765,108,-6.890111376984121e-17,0.8701840386123633,accurate_model,False
context_toy_42,context,toy,42,154,stuck,0.33015091739522695,0.8387569980116474,1,155,0.24366378784179688,0.77,109,-6.890111376984121e-17,0.8080814583293309,accurate_model,False
context_toy_42,context,toy,42,155,stuck,0.30963541404773254,0.8387569980116474,1,156,0.24938583374023438,0.775,110,-6.890111376984121e-17,0.7434016861994779,balanced_model,False
context_toy_42,context,toy,42,156,stuck,0.3485979445838578,0.8387569980116474,1,157,0.2586841583251953,0.78,111,-6.890111376984121e-17,0.7426328802490085,accurate_model,False
context_toy_42,context,toy,42,157,stuck,0.04717341792135524,0.8387569980116474,1,158,0.2467632293701172,0.785,112,-6.890111376984121e-17,0.6999767045705947,accurate_model,False
context_toy_42,context,toy,42,158,stuck,0.5806591780237348,0.8387569980116474,1,159,0.24461746215820312,0.79,113,-6.890111376984121e-17,0.7610247739871805,fast_model,False
context_toy_42,context,toy,42,159,stuck,0.1046425288384348,0.8387569980116474,1,160,0.2532005310058594,0.795,114,-6.890111376984121e-17,0.8269736899994077,balanced_model,False
context_toy_42,context,toy,42,160,stuck,0.07823008168748627,0.8387569980116474,1,161,0.25177001953125,0.8,115,-6.890111376984121e-17,0.8559654722902285,balanced_model,False
context_toy_42,context,toy,42,161,stuck,0.15631116446127058,0.8387569980116474,1,162,0.24890899658203125,0.805,116,-6.890111376984121e-17,0.7844873266346131,accurate_model,False
context_toy_42,context,toy,42,162,stuck,0.7929892907575966,0.8387569980116474,1,163,0.24843215942382812,0.81,117,-6.890111376984121e-17,0.8656544555402628,accurate_model,False
context_toy_42,context,toy,42,163,stuck,0.27148827359003663,0.8387569980116474,1,164,0.2448558807373047,0.815,118,-6.890111376984121e-17,0.7388604919550276,accurate_model,False
context_toy_42,context,toy,42,164,stuck,0.36466458418087294,0.8387569980116474,1,165,0.2522468566894531,0.82,119,-6.890111376984121e-17,0.7327210550168815,balanced_model,False
context_toy_42,context,toy,42,165,stuck,0.42217028321134725,0.8387569980116474,1,166,0.24461746215820312,0.825,120,-6.890111376984121e-17,0.715338089262206,accurate_model,False
context_toy_42,context,toy,42,166,stuck,0.19748774439390607,0.8387569980116474,1,167,0.24747848510742188,0.83,121,-6.890111376984121e-17,0.7591218261474948,balanced_model,False
context_toy_42,context,toy,42,167,stuck,0.4300250604710076,0.8387569980116474,1,168,0.24771690368652344,0.835,122,-6.890111376984121e-17,0.631909165667497,fast_model,False
