run_id,algo,benchmark,seed,step,context,fitness,best_fitness,llm_queries,llm_queries_cum,time_ms,gen_progress,no_improve_steps,fitness_slope,pop_diversity,selected_model,improvement
baseline_tsp_42,baseline,tsp,42,25,none,0.001109225897098661,0.015792128155073915,1,26,0.30159950256347656,0.08333333333333333,19,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,26,none,0.0,0.015792128155073915,1,27,0.3075599670410156,0.08666666666666667,20,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,27,none,0.0037569801834567195,0.015792128155073915,1,28,0.3070831298828125,0.09,21,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,28,none,0.0,0.015792128155073915,1,29,0.301361083984375,0.09333333333333334,22,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,29,none,0.0,0.015792128155073915,1,30,0.29921531677246094,0.09666666666666666,23,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,30,none,0.0,0.015792128155073915,1,31,0.2956390380859375,0.1,24,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,31,none,0.01852278184508938,0.01852278184508938,1,32,0.3314018249511719,0.10333333333333333,0,0.00014894474672631132,1.0,fast_model,True
baseline_tsp_42,baseline,tsp,42,32,none,0.0,0.01852278184508938,1,33,0.3094673156738281,0.10666666666666667,1,0.0002647906608467745,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,33,none,0.0,0.01852278184508938,1,34,0.29969215393066406,0.11,2,0.0003475377423613917,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,34,none,0.00822544912103189,0.01852278184508938,1,35,0.3108978271484375,0.11333333333333333,3,0.0003971859912701639,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,35,none,0.0,0.01852278184508938,1,36,0.30422210693359375,0.11666666666666667,4,0.00041373540757308583,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,36,none,0.0020886359500475542,0.01852278184508938,1,37,0.2951622009277344,0.12,5,0.0003971859912701639,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,37,none,0.0,0.01852278184508938,1,38,0.30493736267089844,0.12333333333333334,6,0.00034753774236139277,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,38,none,0.0,0.01852278184508938,1,39,0.2980232238769531,0.12666666666666668,7,0.00026479066084677665,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,39,none,0.0019686123586912354,0.01852278184508938,1,40,0.2989768981933594,0.13,8,0.0001489447467263124,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,40,none,0.007384665799954104,0.01852278184508938,1,41,0.30422210693359375,0.13333333333333333,9,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,41,none,0.001713682811899705,0.01852278184508938,1,42,0.29778480529785156,0.13666666666666666,10,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,42,none,0.0,0.01852278184508938,1,43,0.301361083984375,0.14,11,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,43,none,0.0,0.01852278184508938,1,44,0.30684471130371094,0.14333333333333334,12,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,44,none,0.0,0.01852278184508938,1,45,0.30112266540527344,0.14666666666666667,13,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,45,none,0.0,0.01852278184508938,1,46,0.3058910369873047,0.15,14,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,46,none,0.0,0.01852278184508938,1,47,0.30803680419921875,0.15333333333333332,15,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,47,none,0.010571222262189157,0.01852278184508938,1,48,0.29754638671875,0.15666666666666668,16,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,48,none,0.003436182895684614,0.01852278184508938,1,49,0.3001689910888672,0.16,17,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,49,none,0.0,0.01852278184508938,1,50,0.2956390380859375,0.16333333333333333,18,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,50,none,0.00324083969394795,0.01852278184508938,1,51,0.3046989440917969,0.16666666666666666,19,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,51,none,0.0,0.01852278184508938,1,52,0.3008842468261719,0.17,20,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,52,none,0.0,0.01852278184508938,1,53,0.2999305725097656,0.17333333333333334,21,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,53,none,0.006116762888408679,0.01852278184508938,1,54,0.3056526184082031,0.17666666666666667,22,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,54,none,0.01030999522495951,0.01852278184508938,1,55,0.30803680419921875,0.18,23,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,55,none,0.009312801191161986,0.01852278184508938,1,56,0.30231475830078125,0.18333333333333332,24,0.0,0.9859022909031459,balanced_model,False
baseline_tsp_42,baseline,tsp,42,56,none,0.0,0.01852278184508938,1,57,0.3044605255126953,0.18666666666666668,25,0.0,0.9859022909031456,fast_model,False
baseline_tsp_42,baseline,tsp,42,57,none,0.0,0.01852278184508938,1,58,0.29754638671875,0.19,26,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,58,none,0.0033126343140356396,0.01852278184508938,1,59,0.30303001403808594,0.19333333333333333,27,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,59,none,0.009755451271223592,0.01852278184508938,1,60,0.30517578125,0.19666666666666666,28,0.0,0.9811249803209223,fast_model,False
baseline_tsp_42,baseline,tsp,42,60,none,0.0,0.01852278184508938,1,61,0.3032684326171875,0.2,29,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,61,none,0.0,0.01852278184508938,1,62,0.3044605255126953,0.20333333333333334,30,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,62,none,0.0,0.01852278184508938,1,63,0.30159950256347656,0.20666666666666667,31,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,63,none,0.0,0.01852278184508938,1,64,0.2970695495605469,0.21,32,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,64,none,0.008125258223941981,0.01852278184508938,1,65,0.30350685119628906,0.21333333333333335,33,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,65,none,0.01356240028570823,0.01852278184508938,1,66,0.3008842468261719,0.21666666666666667,34,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,66,none,0.0,0.01852278184508938,1,67,0.30350685119628906,0.22,35,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,67,none,0.010035328978920241,0.01852278184508938,1,68,0.3006458282470703,0.22333333333333333,36,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,68,none,0.0036163602504763414,0.01852278184508938,1,69,0.29850006103515625,0.22666666666666666,37,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,69,none,0.0,0.01852278184508938,1,70,0.3008842468261719,0.23,38,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,70,none,0.0036139560550841393,0.01852278184508938,1,71,0.2963542938232422,0.23333333333333334,39,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,71,none,0.015380365664659692,0.01852278184508938,1,72,0.3020763397216797,0.23666666666666666,40,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,72,none,0.0,0.01852278184508938,1,73,0.30422210693359375,0.24,41,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,73,none,0.01564643655814006,0.01852278184508938,1,74,0.3032684326171875,0.24333333333333335,42,0.0,0.867266840873189,accurate_model,False
baseline_tsp_42,baseline,tsp,42,74,none,0.0,0.01852278184508938,1,75,0.3027915954589844,0.24666666666666667,43,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,75,none,0.00821902504375224,0.01852278184508938,1,76,0.3058910369873047,0.25,44,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,76,none,0.0008704706823817123,0.01852278184508938,1,77,0.30517578125,0.25333333333333335,45,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,77,none,0.0,0.01852278184508938,1,78,0.3058910369873047,0.25666666666666665,46,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,78,none,0.000917607765355023,0.01852278184508938,1,79,0.3039836883544922,0.26,47,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,79,none,0.0,0.01852278184508938,1,80,0.3008842468261719,0.2633333333333333,48,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,80,none,0.0,0.01852278184508938,1,81,0.3008842468261719,0.26666666666666666,49,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,81,none,0.003571125715117464,0.01852278184508938,1,82,0.2968311309814453,0.27,50,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,82,none,0.014778940447415161,0.01852278184508938,1,83,0.3094673156738281,0.2733333333333333,51,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,83,none,0.0,0.01852278184508938,1,84,0.2968311309814453,0.27666666666666667,52,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,84,none,0.0,0.01852278184508938,1,85,0.29921531677246094,0.28,53,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,85,none,0.0,0.01852278184508938,1,86,0.3020763397216797,0.2833333333333333,54,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,86,none,0.009154021177020742,0.01852278184508938,1,87,0.3001689910888672,0.2866666666666667,55,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,87,none,0.0032875110965968446,0.01852278184508938,1,88,0.30493736267089844,0.29,56,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,88,none,0.0,0.01852278184508938,1,89,0.30493736267089844,0.29333333333333333,57,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,89,none,0.005132674331133561,0.01852278184508938,1,90,0.29659271240234375,0.2966666666666667,58,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,90,none,0.0009707754934804039,0.01852278184508938,1,91,0.3039836883544922,0.3,59,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,91,none,0.009686449905328893,0.01852278184508938,1,92,0.3039836883544922,0.30333333333333334,60,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,92,none,0.0,0.01852278184508938,1,93,0.3020763397216797,0.30666666666666664,61,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,93,none,0.0,0.01852278184508938,1,94,0.308990478515625,0.31,62,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,94,none,0.0,0.01852278184508938,1,95,0.29850006103515625,0.31333333333333335,63,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,95,none,0.0,0.01852278184508938,1,96,0.30517578125,0.31666666666666665,64,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,96,none,0.0029612027706457608,0.01852278184508938,1,97,0.30112266540527344,0.32,65,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,97,none,0.002610552721798893,0.01852278184508938,1,98,0.30303001403808594,0.3233333333333333,66,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,98,none,5.11345664246089e-05,0.01852278184508938,1,99,0.30493736267089844,0.32666666666666666,67,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,99,none,0.0,0.01852278184508938,1,100,0.2980232238769531,0.33,68,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,100,none,0.0,0.01852278184508938,1,101,0.3170967102050781,0.3333333333333333,69,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,101,none,0.0,0.01852278184508938,1,102,0.32591819763183594,0.33666666666666667,70,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,102,none,0.0,0.01852278184508938,1,103,0.3070831298828125,0.34,71,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,103,none,0.0,0.01852278184508938,1,104,0.3008842468261719,0.3433333333333333,72,0.0,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,104,none,0.0,0.01852278184508938,1,105,0.30541419982910156,0.3466666666666667,73,0.0,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,105,none,0.004040508568145384,0.01852278184508938,1,106,0.301361083984375,0.35,74,0.0,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,106,none,0.0188618590121053,0.0188618590121053,1,107,0.3039836883544922,0.35333333333333333,0,1.849511820064436e-05,1.0,balanced_model,True
baseline_tsp_42,baseline,tsp,42,107,none,0.0017457781283183897,0.0188618590121053,1,108,0.3097057342529297,0.3566666666666667,1,3.288021013447982e-05,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,108,none,0.0025755039072276435,0.0188618590121053,1,109,0.3027915954589844,0.36,2,4.315527580150422e-05,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,109,none,0.0,0.0188618590121053,1,110,0.3070831298828125,0.36333333333333334,3,4.932031520171757e-05,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,110,none,0.0,0.0188618590121053,1,111,0.3046989440917969,0.36666666666666664,4,5.137532833512418e-05,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,111,none,0.0,0.0188618590121053,1,112,0.3037452697753906,0.37,5,4.932031520171757e-05,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,112,none,0.0006023020994102644,0.0188618590121053,1,113,0.30159950256347656,0.37333333333333335,6,4.315527580150422e-05,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,113,none,0.024632421124852862,0.024632421124852862,1,114,0.30493736267089844,0.37666666666666665,0,0.0003476381435532583,1.0,balanced_model,True
baseline_tsp_42,baseline,tsp,42,114,none,0.0,0.024632421124852862,1,115,0.29850006103515625,0.38,1,0.0005780647776118066,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,115,none,0.0030154734233361247,0.024632421124852862,1,116,0.30112266540527344,0.38333333333333336,2,0.0007344351779771534,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,116,none,0.0,0.024632421124852862,1,117,0.3039836883544922,0.38666666666666666,3,0.0008393544891167412,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,117,none,0.0,0.024632421124852862,1,118,0.29969215393066406,0.39,4,0.000874327592829943,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,118,none,0.011428228145150206,0.024632421124852862,1,119,0.30231475830078125,0.3933333333333333,5,0.0008393544891167434,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,119,none,0.0075193303268677415,0.024632421124852862,1,120,0.2968311309814453,0.39666666666666667,6,0.0007344351779771492,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,120,none,0.00791031947043047,0.024632421124852862,1,121,0.30159950256347656,0.4,7,0.0005595696594111601,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,121,none,0.0,0.024632421124852862,1,122,0.3006458282470703,0.4033333333333333,8,0.0003147579334187785,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,122,none,0.014027943109360992,0.024632421124852862,1,123,0.29778480529785156,0.4066666666666667,9,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,123,none,0.0,0.024632421124852862,1,124,0.30517578125,0.41,10,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,124,none,0.005868570938002703,0.024632421124852862,1,125,0.2963542938232422,0.41333333333333333,11,2.153159805307538e-18,0.9888949589929431,balanced_model,False
baseline_tsp_42,baseline,tsp,42,125,none,0.021904556258099787,0.024632421124852862,1,126,0.3006458282470703,0.4166666666666667,12,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,126,none,0.0,0.024632421124852862,1,127,0.3056526184082031,0.42,13,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,127,none,0.0,0.024632421124852862,1,128,0.2999305725097656,0.42333333333333334,14,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,128,none,0.0009965136508764123,0.024632421124852862,1,129,0.3044605255126953,0.4266666666666667,15,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,129,none,0.0,0.024632421124852862,1,130,0.30922889709472656,0.43,16,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,130,none,0.0,0.024632421124852862,1,131,0.3037452697753906,0.43333333333333335,17,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,131,none,0.0006856297480602733,0.024632421124852862,1,132,0.30684471130371094,0.43666666666666665,18,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,132,none,0.0,0.024632421124852862,1,133,0.3094673156738281,0.44,19,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,133,none,0.004735924306351816,0.024632421124852862,1,134,0.29969215393066406,0.44333333333333336,20,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,134,none,0.0,0.024632421124852862,1,135,0.3039836883544922,0.44666666666666666,21,2.153159805307538e-18,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,135,none,0.015499344050175395,0.024632421124852862,1,136,0.29730796813964844,0.45,22,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,136,none,0.0,0.024632421124852862,1,137,0.30517578125,0.4533333333333333,23,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,137,none,0.0,0.024632421124852862,1,138,0.30040740966796875,0.45666666666666667,24,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,138,none,0.008135172173696697,0.024632421124852862,1,139,0.2968311309814453,0.46,25,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,139,none,0.0,0.024632421124852862,1,140,0.30922889709472656,0.4633333333333333,26,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,140,none,0.002274599346041294,0.024632421124852862,1,141,0.2982616424560547,0.4666666666666667,27,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,141,none,0.013071427542824282,0.024632421124852862,1,142,0.3018379211425781,0.47,28,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,142,none,0.0,0.024632421124852862,1,143,0.3039836883544922,0.47333333333333333,29,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,143,none,0.001846338585323042,0.024632421124852862,1,144,0.2961158752441406,0.4766666666666667,30,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,144,none,0.0025988279424842354,0.024632421124852862,1,145,0.3018379211425781,0.48,31,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,145,none,0.007818228717773103,0.024632421124852862,1,146,0.3039836883544922,0.48333333333333334,32,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,146,none,0.0,0.024632421124852862,1,147,0.3032684326171875,0.4866666666666667,33,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,147,none,0.0,0.024632421124852862,1,148,0.301361083984375,0.49,34,2.153159805307538e-18,1.0,accurate_model,False
baseline_tsp_42,baseline,tsp,42,148,none,0.005219415656168977,0.024632421124852862,1,149,0.2970695495605469,0.49333333333333335,35,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,149,none,0.0029698467323318605,0.024632421124852862,1,150,0.29730796813964844,0.49666666666666665,36,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,150,none,0.0025049285034587656,0.024632421124852862,1,151,0.30517578125,0.5,37,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,151,none,0.003464482094969757,0.024632421124852862,1,152,0.29850006103515625,0.5033333333333333,38,2.153159805307538e-18,0.8938049349980379,balanced_model,False
baseline_tsp_42,baseline,tsp,42,152,none,0.0,0.024632421124852862,1,153,0.3032684326171875,0.5066666666666667,39,2.153159805307538e-18,0.8938049349980379,fast_model,False
baseline_tsp_42,baseline,tsp,42,153,none,0.0023225369716100355,0.024632421124852862,1,154,0.29587745666503906,0.51,40,2.153159805307538e-18,0.8736198213879204,balanced_model,False
baseline_tsp_42,baseline,tsp,42,154,none,0.0029307247329868127,0.024632421124852862,1,155,0.2982616424560547,0.5133333333333333,41,2.153159805307538e-18,0.8632779557045835,balanced_model,False
baseline_tsp_42,baseline,tsp,42,155,none,0.0,0.024632421124852862,1,156,0.3037452697753906,0.5166666666666667,42,2.153159805307538e-18,0.9012725042978877,balanced_model,False
baseline_tsp_42,baseline,tsp,42,156,none,0.018657745111447566,0.024632421124852862,1,157,0.29730796813964844,0.52,43,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,157,none,0.004738329209117875,0.024632421124852862,1,158,0.30040740966796875,0.5233333333333333,44,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,158,none,0.0,0.024632421124852862,1,159,0.30612945556640625,0.5266666666666666,45,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,159,none,0.006565536086338297,0.024632421124852862,1,160,0.2970695495605469,0.53,46,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,160,none,0.0,0.024632421124852862,1,161,0.3006458282470703,0.5333333333333333,47,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,161,none,0.00787084603742452,0.024632421124852862,1,162,0.3101825714111328,0.5366666666666666,48,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,162,none,0.011585955790074041,0.024632421124852862,1,163,0.2994537353515625,0.54,49,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,163,none,0.0,0.024632421124852862,1,164,0.3032684326171875,0.5433333333333333,50,2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_42,baseline,tsp,42,164,none,0.009633761292443218,0.024632421124852862,1,165,0.30350685119628906,0.5466666666666666,51,2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_42,baseline,tsp,42,165,none,0.004127809269364983,0.024632421124852862,1,166,0.3070831298828125,0.55,52,2.153159805307538e-18,0.8959565034921552,balanced_model,False
baseline_tsp_42,baseline,tsp,42,166,none,0.0082206015999449,0.024632421124852862,1,167,0.3037452697753906,0.5533333333333333,53,2.153159805307538e-18,0.7605913882961611,balanced_model,False
baseline_tsp_42,baseline,tsp,42,167,none,0.018967929826539474,0.024632421124852862,1,168,0.29730796813964844,0.5566666666666666,54,2.153159805307538e-18,0.8549788453079692,balanced_model,False
baseline_tsp_42,baseline,tsp,42,168,none,0.0,0.024632421124852862,1,169,0.3032684326171875,0.56,55,2.153159805307538e-18,0.8549788453079693,accurate_model,False
baseline_tsp_42,baseline,tsp,42,169,none,0.0,0.024632421124852862,1,170,0.3008842468261719,0.5633333333333334,56,2.153159805307538e-18,1.0,balanced_model,False
